,Unnamed: 0,year,essay_number,essay_ID,essay_version,ground_truth,pyramid_name,output_vector,identifier,is_file_found,Dimension 1,Dimension 2,Dimension 3,Dimension 4,Dimension 5,Dimension 6,Dimension 7,Dimension 8
168,346,2023.0,1.0,64211219c9a8df7fa3d2b7bf,O,0.0,20221207.0,"[1, 0, 0, 1, 1, 0]",1O0,True,1,0,0,1,1,0,,
169,347,2023.0,1.0,64211219c9a8df7fa3d2b7c3,O,0.0,20221207.0,"[0, 0, 0, 0, 1, 0]",1O0,True,0,0,0,0,1,0,,
170,348,2023.0,1.0,6421121ac9a8df7fa3d2b7c7,O,0.0,20221207.0,"[1, 1, 1, 1, 1, 1]",1O0,True,1,1,1,1,1,1,,
171,349,2023.0,1.0,6421121ac9a8df7fa3d2b7cb,O,0.0,20221207.0,"[1, 1, 0, 1, 1, 1]",1O0,True,1,1,0,1,1,1,,
172,351,2023.0,1.0,6421121bc9a8df7fa3d2b7d3,O,0.0,20221207.0,"[1, 1, 0, 0, 0, 1]",1O0,True,1,1,0,0,0,1,,
173,352,2023.0,1.0,6421121cc9a8df7fa3d2b7d7,O,0.0,20221207.0,"[1, 1, 1, 1, 1, 1]",1O0,True,1,1,1,1,1,1,,
174,353,2023.0,1.0,6421121cc9a8df7fa3d2b7db,O,0.0,20221207.0,"[1, 1, 1, 1, 1, 1]",1O0,True,1,1,1,1,1,1,,
175,354,2023.0,1.0,6421121dc9a8df7fa3d2b7df,O,0.0,20221207.0,"[0, 1, 1, 0, 1, 0]",1O0,True,0,1,1,0,1,0,,
176,355,2023.0,1.0,6421121ec9a8df7fa3d2b7e3,O,0.0,20221207.0,"[0, 0, 0, 0, 1, 0]",1O0,True,0,0,0,0,1,0,,
177,356,2023.0,1.0,6421121fc9a8df7fa3d2b7eb,O,0.0,20221207.0,"[1, 1, 1, 1, 1, 1]",1O0,True,1,1,1,1,1,1,,
178,357,2023.0,1.0,6421121fc9a8df7fa3d2b7ef,O,0.0,20221207.0,"[1, 1, 1, 1, 1, 1]",1O0,True,1,1,1,1,1,1,,
179,358,2023.0,1.0,64211220c9a8df7fa3d2b7f3,O,0.0,20221207.0,"[1, 1, 1, 1, 1, 1]",1O0,True,1,1,1,1,1,1,,
180,359,2023.0,1.0,64211220c9a8df7fa3d2b7f7,O,0.0,20221207.0,"[0, 1, 1, 0, 1, 0]",1O0,True,0,1,1,0,1,0,,
181,360,2023.0,1.0,64211221c9a8df7fa3d2b7fb,O,0.0,20221207.0,"[1, 1, 1, 1, 1, 1]",1O0,True,1,1,1,1,1,1,,
182,361,2023.0,1.0,64211222c9a8df7fa3d2b7ff,O,0.0,20221207.0,"[1, 1, 1, 1, 1, 0]",1O0,True,1,1,1,1,1,0,,
183,362,2023.0,1.0,64211222c9a8df7fa3d2b803,O,0.0,20221207.0,"[1, 1, 1, 1, 1, 1]",1O0,True,1,1,1,1,1,1,,
184,363,2023.0,1.0,64211223c9a8df7fa3d2b80b,O,0.0,20221207.0,"[0, 0, 0, 1, 1, 0]",1O0,True,0,0,0,1,1,0,,
185,364,2023.0,1.0,64211224c9a8df7fa3d2b80f,O,0.0,20221207.0,"[1, 1, 1, 1, 1, 0]",1O0,True,1,1,1,1,1,0,,
186,365,2023.0,1.0,64211224c9a8df7fa3d2b813,O,0.0,20221207.0,"[1, 1, 0, 1, 1, 0]",1O0,True,1,1,0,1,1,0,,
187,366,2023.0,1.0,64211225c9a8df7fa3d2b81b,O,0.0,20221207.0,"[1, 1, 0, 0, 1, 1]",1O0,True,1,1,0,0,1,1,,
188,367,2023.0,1.0,64211226c9a8df7fa3d2b81f,O,0.0,20221207.0,"[0, 0, 0, 0, 1, 0]",1O0,True,0,0,0,0,1,0,,
189,368,2023.0,1.0,64211226c9a8df7fa3d2b823,O,0.0,20221207.0,"[1, 1, 1, 1, 1, 1]",1O0,True,1,1,1,1,1,1,,
190,369,2023.0,1.0,64211227c9a8df7fa3d2b827,O,0.0,20221207.0,"[0, 0, 0, 0, 1, 0]",1O0,True,0,0,0,0,1,0,,
191,370,2023.0,1.0,64211227c9a8df7fa3d2b82b,O,0.0,20221207.0,"[1, 1, 1, 0, 1, 1]",1O0,True,1,1,1,0,1,1,,
192,371,2023.0,1.0,64211228c9a8df7fa3d2b82f,O,0.0,20221207.0,"[1, 1, 1, 1, 1, 1]",1O0,True,1,1,1,1,1,1,,
193,372,2023.0,1.0,64211228c9a8df7fa3d2b833,O,0.0,20221207.0,"[0, 1, 1, 1, 1, 0]",1O0,True,0,1,1,1,1,0,,
194,373,2023.0,1.0,64211229c9a8df7fa3d2b837,O,0.0,20221207.0,"[1, 1, 1, 0, 1, 1]",1O0,True,1,1,1,0,1,1,,
195,374,2023.0,1.0,6421122ac9a8df7fa3d2b83f,O,0.0,20221207.0,"[1, 1, 1, 1, 1, 1]",1O0,True,1,1,1,1,1,1,,
196,375,2023.0,1.0,6421122ac9a8df7fa3d2b843,O,0.0,20221207.0,"[1, 1, 1, 1, 1, 1]",1O0,True,1,1,1,1,1,1,,
197,376,2023.0,1.0,6421122bc9a8df7fa3d2b847,O,0.0,20221207.0,"[1, 1, 1, 1, 1, 1]",1O0,True,1,1,1,1,1,1,,
198,377,2023.0,1.0,6421122dc9a8df7fa3d2b857,O,0.0,20221207.0,"[1, 1, 1, 0, 1, 1]",1O0,True,1,1,1,0,1,1,,
199,378,2023.0,1.0,6421122ec9a8df7fa3d2b85f,O,0.0,20221207.0,"[0, 1, 1, 0, 1, 1]",1O0,True,0,1,1,0,1,1,,
200,379,2023.0,1.0,6421122ec9a8df7fa3d2b863,O,0.0,20221207.0,"[1, 1, 0, 0, 1, 1]",1O0,True,1,1,0,0,1,1,,
201,380,2023.0,1.0,6421122ec9a8df7fa3d2b867,O,0.0,20221207.0,"[1, 1, 0, 1, 1, 1]",1O0,True,1,1,0,1,1,1,,
202,381,2023.0,1.0,6421122fc9a8df7fa3d2b86f,O,0.0,20221207.0,"[1, 1, 1, 0, 1, 1]",1O0,True,1,1,1,0,1,1,,
203,382,2023.0,1.0,64211230c9a8df7fa3d2b873,O,0.0,20221207.0,"[1, 1, 1, 1, 1, 1]",1O0,True,1,1,1,1,1,1,,
204,383,2023.0,1.0,64211230c9a8df7fa3d2b877,O,0.0,20221207.0,"[1, 1, 1, 1, 1, 1]",1O0,True,1,1,1,1,1,1,,
205,384,2023.0,1.0,64211231c9a8df7fa3d2b87b,O,0.0,20221207.0,"[1, 1, 1, 1, 1, 1]",1O0,True,1,1,1,1,1,1,,
206,385,2023.0,1.0,64211232c9a8df7fa3d2b87f,O,0.0,20221207.0,"[1, 1, 0, 0, 1, 1]",1O0,True,1,1,0,0,1,1,,
207,386,2023.0,1.0,64211232c9a8df7fa3d2b883,O,0.0,20221207.0,"[0, 0, 0, 0, 1, 0]",1O0,True,0,0,0,0,1,0,,
208,387,2023.0,1.0,64211233c9a8df7fa3d2b88b,O,0.0,20221207.0,"[1, 1, 0, 1, 1, 1]",1O0,True,1,1,0,1,1,1,,
209,388,2023.0,1.0,64211234c9a8df7fa3d2b893,O,0.0,20221207.0,"[1, 0, 0, 0, 1, 1]",1O0,True,1,0,0,0,1,1,,
210,389,2023.0,1.0,64211235c9a8df7fa3d2b897,O,0.0,20221207.0,"[1, 1, 1, 0, 1, 1]",1O0,True,1,1,1,0,1,1,,
211,390,2023.0,1.0,64211235c9a8df7fa3d2b89b,O,0.0,20221207.0,"[1, 1, 1, 1, 1, 1]",1O0,True,1,1,1,1,1,1,,
212,391,2023.0,1.0,64211236c9a8df7fa3d2b89f,O,0.0,20221207.0,"[1, 1, 1, 1, 1, 1]",1O0,True,1,1,1,1,1,1,,
213,392,2023.0,1.0,64211237c9a8df7fa3d2b8a3,O,0.0,20221207.0,"[1, 1, 0, 1, 1, 1]",1O0,True,1,1,0,1,1,1,,
214,393,2023.0,1.0,64211237c9a8df7fa3d2b8a7,O,0.0,20221207.0,"[1, 1, 0, 1, 1, 1]",1O0,True,1,1,0,1,1,1,,
215,394,2023.0,1.0,64211238c9a8df7fa3d2b8ab,O,0.0,20221207.0,"[1, 1, 1, 1, 1, 1]",1O0,True,1,1,1,1,1,1,,
216,395,2023.0,1.0,64211187c9a8df7fa3d2b133,O,0.0,20221207.0,"[0, 1, 1, 0, 1, 0]",1O0,True,0,1,1,0,1,0,,
217,396,2023.0,1.0,64211189c9a8df7fa3d2b13f,O,0.0,20221207.0,"[1, 1, 1, 0, 1, 1]",1O0,True,1,1,1,0,1,1,,
218,397,2023.0,1.0,6421118ac9a8df7fa3d2b147,O,0.0,20221207.0,"[0, 0, 0, 0, 0, 1]",1O0,True,0,0,0,0,0,1,,
219,398,2023.0,1.0,6421118bc9a8df7fa3d2b153,O,0.0,20221207.0,"[1, 1, 1, 0, 1, 1]",1O0,True,1,1,1,0,1,1,,
220,400,2023.0,1.0,6421118ec9a8df7fa3d2b167,O,0.0,20221207.0,"[1, 0, 1, 1, 1, 1]",1O0,True,1,0,1,1,1,1,,
221,401,2023.0,1.0,6421118ec9a8df7fa3d2b16b,O,0.0,20221207.0,"[1, 1, 0, 0, 1, 1]",1O0,True,1,1,0,0,1,1,,
222,402,2023.0,1.0,6421118fc9a8df7fa3d2b173,O,0.0,20221207.0,"[1, 0, 0, 0, 1, 1]",1O0,True,1,0,0,0,1,1,,
223,403,2023.0,1.0,64211190c9a8df7fa3d2b177,O,0.0,20221207.0,"[1, 0, 1, 1, 1, 1]",1O0,True,1,0,1,1,1,1,,
224,404,2023.0,1.0,64211190c9a8df7fa3d2b17b,O,0.0,20221207.0,"[1, 1, 0, 1, 1, 1]",1O0,True,1,1,0,1,1,1,,
225,405,2023.0,1.0,64211191c9a8df7fa3d2b17f,O,0.0,20221207.0,"[1, 1, 1, 0, 1, 1]",1O0,True,1,1,1,0,1,1,,
226,406,2023.0,1.0,64211191c9a8df7fa3d2b183,O,0.0,20221207.0,"[1, 1, 1, 1, 1, 1]",1O0,True,1,1,1,1,1,1,,
227,407,2023.0,1.0,64211192c9a8df7fa3d2b187,O,0.0,20221207.0,"[1, 1, 0, 0, 1, 0]",1O0,True,1,1,0,0,1,0,,
228,408,2023.0,1.0,64211192c9a8df7fa3d2b18b,O,0.0,20221207.0,"[1, 1, 1, 1, 0, 1]",1O0,True,1,1,1,1,0,1,,
229,409,2023.0,1.0,64211192c9a8df7fa3d2b18f,O,0.0,20221207.0,"[1, 1, 1, 1, 1, 1]",1O0,True,1,1,1,1,1,1,,
230,411,2023.0,1.0,64211194c9a8df7fa3d2b19b,O,0.0,20221207.0,"[1, 1, 1, 1, 0, 1]",1O0,True,1,1,1,1,0,1,,
231,413,2023.0,1.0,64211195c9a8df7fa3d2b1a7,O,0.0,20221207.0,"[1, 0, 0, 0, 1, 0]",1O0,True,1,0,0,0,1,0,,
232,414,2023.0,1.0,64211196c9a8df7fa3d2b1ab,O,0.0,20221207.0,"[1, 1, 1, 1, 1, 1]",1O0,True,1,1,1,1,1,1,,
233,416,2023.0,1.0,64211197c9a8df7fa3d2b1b3,O,0.0,20221207.0,"[1, 0, 1, 1, 1, 1]",1O0,True,1,0,1,1,1,1,,
234,417,2023.0,1.0,64211197c9a8df7fa3d2b1b7,O,0.0,20221207.0,"[1, 0, 1, 0, 1, 1]",1O0,True,1,0,1,0,1,1,,
235,418,2023.0,1.0,64211198c9a8df7fa3d2b1bf,O,0.0,20221207.0,"[1, 0, 1, 1, 1, 0]",1O0,True,1,0,1,1,1,0,,
236,419,2023.0,1.0,64211199c9a8df7fa3d2b1c7,O,0.0,20221207.0,"[1, 1, 0, 1, 1, 1]",1O0,True,1,1,0,1,1,1,,
237,420,2023.0,1.0,6421119ac9a8df7fa3d2b1cf,O,0.0,20221207.0,"[1, 1, 0, 1, 0, 1]",1O0,True,1,1,0,1,0,1,,
238,422,2023.0,1.0,6421119cc9a8df7fa3d2b1db,O,0.0,20221207.0,"[1, 1, 0, 1, 1, 1]",1O0,True,1,1,0,1,1,1,,
239,423,2023.0,1.0,6421119cc9a8df7fa3d2b1df,O,0.0,20221207.0,"[1, 1, 1, 0, 1, 1]",1O0,True,1,1,1,0,1,1,,
240,424,2023.0,1.0,6421119dc9a8df7fa3d2b1e3,O,0.0,20221207.0,"[0, 1, 1, 0, 1, 1]",1O0,True,0,1,1,0,1,1,,
241,427,2023.0,1.0,642110aec9a8df7fa3d2a88f,O,0.0,20221207.0,"[0, 0, 0, 0, 0, 0]",1O0,True,0,0,0,0,0,0,,
242,428,2023.0,1.0,642110aec9a8df7fa3d2a893,O,0.0,20221207.0,"[1, 1, 1, 1, 1, 1]",1O0,True,1,1,1,1,1,1,,
243,429,2023.0,1.0,642110afc9a8df7fa3d2a8a3,O,0.0,20221207.0,"[1, 0, 0, 1, 1, 0]",1O0,True,1,0,0,1,1,0,,
244,430,2023.0,1.0,642110afc9a8df7fa3d2a8a7,O,0.0,20221207.0,"[0, 0, 0, 0, 1, 0]",1O0,True,0,0,0,0,1,0,,
245,432,2023.0,1.0,642110b1c9a8df7fa3d2a8b3,O,0.0,20221207.0,"[0, 0, 1, 1, 1, 1]",1O0,True,0,0,1,1,1,1,,
246,433,2023.0,1.0,642110b2c9a8df7fa3d2a8bf,O,0.0,20221207.0,"[1, 1, 1, 1, 1, 1]",1O0,True,1,1,1,1,1,1,,
247,434,2023.0,1.0,642110b2c9a8df7fa3d2a8c7,O,0.0,20221207.0,"[1, 1, 0, 0, 1, 0]",1O0,True,1,1,0,0,1,0,,
248,435,2023.0,1.0,642110b3c9a8df7fa3d2a8cf,O,0.0,20221207.0,"[1, 1, 0, 0, 1, 1]",1O0,True,1,1,0,0,1,1,,
249,436,2023.0,1.0,642110b3c9a8df7fa3d2a8d3,O,0.0,20221207.0,"[1, 0, 1, 1, 1, 1]",1O0,True,1,0,1,1,1,1,,
250,437,2023.0,1.0,642110b5c9a8df7fa3d2a8e7,O,0.0,20221207.0,"[1, 1, 1, 1, 1, 1]",1O0,True,1,1,1,1,1,1,,
251,438,2023.0,1.0,642110b5c9a8df7fa3d2a8eb,O,0.0,20221207.0,"[1, 1, 1, 1, 1, 1]",1O0,True,1,1,1,1,1,1,,
252,439,2023.0,1.0,642110b6c9a8df7fa3d2a8f3,O,0.0,20221207.0,"[0, 0, 0, 0, 1, 1]",1O0,True,0,0,0,0,1,1,,
253,441,2023.0,1.0,642110b7c9a8df7fa3d2a8ff,O,0.0,20221207.0,"[1, 0, 0, 0, 1, 0]",1O0,True,1,0,0,0,1,0,,
254,442,2023.0,1.0,642110b7c9a8df7fa3d2a907,O,0.0,20221207.0,"[1, 1, 1, 0, 1, 1]",1O0,True,1,1,1,0,1,1,,
255,443,2023.0,1.0,642110b8c9a8df7fa3d2a90b,O,0.0,20221207.0,"[1, 1, 1, 1, 1, 1]",1O0,True,1,1,1,1,1,1,,
256,444,2023.0,1.0,642110b9c9a8df7fa3d2a913,O,0.0,20221207.0,"[1, 1, 1, 0, 1, 1]",1O0,True,1,1,1,0,1,1,,
257,446,2023.0,1.0,642110bac9a8df7fa3d2a91b,O,0.0,20221207.0,"[1, 1, 0, 1, 1, 1]",1O0,True,1,1,0,1,1,1,,
258,447,2023.0,1.0,642110cac9a8df7fa3d2a9d7,O,0.0,20221207.0,"[1, 1, 1, 1, 1, 1]",1O0,True,1,1,1,1,1,1,,
259,448,2023.0,1.0,642110cac9a8df7fa3d2a9db,O,0.0,20221207.0,"[1, 1, 1, 1, 1, 1]",1O0,True,1,1,1,1,1,1,,
260,449,2023.0,1.0,642110cbc9a8df7fa3d2a9e7,O,0.0,20221207.0,"[1, 1, 1, 1, 1, 1]",1O0,True,1,1,1,1,1,1,,
261,450,2023.0,1.0,642110ccc9a8df7fa3d2a9eb,O,0.0,20221207.0,"[1, 1, 1, 1, 1, 1]",1O0,True,1,1,1,1,1,1,,
262,451,2023.0,1.0,642110ccc9a8df7fa3d2a9ef,O,0.0,20221207.0,"[1, 0, 0, 0, 1, 1]",1O0,True,1,0,0,0,1,1,,
263,452,2023.0,1.0,642110ccc9a8df7fa3d2a9f3,O,0.0,20221207.0,"[1, 1, 0, 0, 1, 1]",1O0,True,1,1,0,0,1,1,,
264,453,2023.0,1.0,642110cdc9a8df7fa3d2a9f7,O,0.0,20221207.0,"[0, 0, 0, 0, 1, 0]",1O0,True,0,0,0,0,1,0,,
265,454,2023.0,1.0,642110cdc9a8df7fa3d2a9fb,O,0.0,20221207.0,"[1, 0, 1, 1, 1, 1]",1O0,True,1,0,1,1,1,1,,
266,455,2023.0,1.0,642110cdc9a8df7fa3d2a9ff,O,0.0,20221207.0,"[1, 1, 1, 0, 1, 1]",1O0,True,1,1,1,0,1,1,,
267,456,2023.0,1.0,642110cec9a8df7fa3d2aa07,O,0.0,20221207.0,"[0, 1, 1, 1, 1, 1]",1O0,True,0,1,1,1,1,1,,
268,457,2023.0,1.0,642110cec9a8df7fa3d2aa0b,O,0.0,20221207.0,"[1, 1, 1, 0, 1, 0]",1O0,True,1,1,1,0,1,0,,
269,460,2023.0,1.0,642110d0c9a8df7fa3d2aa1b,O,0.0,20221207.0,"[0, 0, 0, 0, 1, 1]",1O0,True,0,0,0,0,1,1,,
270,461,2023.0,1.0,642110d0c9a8df7fa3d2aa1f,O,0.0,20221207.0,"[1, 1, 1, 1, 0, 1]",1O0,True,1,1,1,1,0,1,,
271,462,2023.0,1.0,642110bac9a8df7fa3d2a91f,O,0.0,20221207.0,"[1, 1, 1, 1, 1, 1]",1O0,True,1,1,1,1,1,1,,
272,463,2023.0,1.0,642110bcc9a8df7fa3d2a92f,O,0.0,20221207.0,"[1, 1, 1, 1, 1, 0]",1O0,True,1,1,1,1,1,0,,
273,464,2023.0,1.0,642110bdc9a8df7fa3d2a937,O,0.0,20221207.0,"[1, 1, 0, 0, 1, 0]",1O0,True,1,1,0,0,1,0,,
274,465,2023.0,1.0,642110bdc9a8df7fa3d2a93f,O,0.0,20221207.0,"[1, 1, 1, 1, 1, 0]",1O0,True,1,1,1,1,1,0,,
275,466,2023.0,1.0,642110bec9a8df7fa3d2a943,O,0.0,20221207.0,"[1, 1, 0, 0, 1, 0]",1O0,True,1,1,0,0,1,0,,
276,467,2023.0,1.0,642110bec9a8df7fa3d2a947,O,0.0,20221207.0,"[1, 1, 1, 0, 1, 1]",1O0,True,1,1,1,0,1,1,,
277,468,2023.0,1.0,642110bec9a8df7fa3d2a94b,O,0.0,20221207.0,"[1, 0, 1, 0, 1, 1]",1O0,True,1,0,1,0,1,1,,
278,469,2023.0,1.0,642110bfc9a8df7fa3d2a94f,O,0.0,20221207.0,"[0, 0, 0, 0, 1, 1]",1O0,True,0,0,0,0,1,1,,
279,470,2023.0,1.0,642110bfc9a8df7fa3d2a957,O,0.0,20221207.0,"[1, 1, 0, 0, 1, 1]",1O0,True,1,1,0,0,1,1,,
280,471,2023.0,1.0,642110bfc9a8df7fa3d2a95b,O,0.0,20221207.0,"[0, 1, 1, 1, 1, 1]",1O0,True,0,1,1,1,1,1,,
281,472,2023.0,1.0,642110c0c9a8df7fa3d2a95f,O,0.0,20221207.0,"[1, 1, 1, 1, 0, 1]",1O0,True,1,1,1,1,0,1,,
282,473,2023.0,1.0,642110c0c9a8df7fa3d2a963,O,0.0,20221207.0,"[1, 1, 1, 1, 1, 1]",1O0,True,1,1,1,1,1,1,,
283,474,2023.0,1.0,642110c0c9a8df7fa3d2a967,O,0.0,20221207.0,"[1, 1, 1, 0, 1, 1]",1O0,True,1,1,1,0,1,1,,
284,475,2023.0,1.0,642110c1c9a8df7fa3d2a96b,O,0.0,20221207.0,"[1, 0, 0, 1, 1, 1]",1O0,True,1,0,0,1,1,1,,
285,476,2023.0,1.0,642110c1c9a8df7fa3d2a96f,O,0.0,20221207.0,"[0, 0, 0, 1, 1, 1]",1O0,True,0,0,0,1,1,1,,
286,478,2023.0,1.0,642110c2c9a8df7fa3d2a977,O,0.0,20221207.0,"[1, 1, 0, 0, 1, 1]",1O0,True,1,1,0,0,1,1,,
287,479,2023.0,1.0,642110c2c9a8df7fa3d2a97b,O,0.0,20221207.0,"[1, 0, 0, 0, 1, 1]",1O0,True,1,0,0,0,1,1,,
288,480,2023.0,1.0,642110c3c9a8df7fa3d2a983,O,0.0,20221207.0,"[1, 1, 1, 1, 1, 1]",1O0,True,1,1,1,1,1,1,,
289,482,2023.0,1.0,642110c4c9a8df7fa3d2a993,O,0.0,20221207.0,"[0, 0, 0, 0, 1, 0]",1O0,True,0,0,0,0,1,0,,
290,483,2023.0,1.0,642110c4c9a8df7fa3d2a997,O,0.0,20221207.0,"[1, 1, 1, 1, 1, 1]",1O0,True,1,1,1,1,1,1,,
291,484,2023.0,1.0,642110c5c9a8df7fa3d2a9a3,O,0.0,20221207.0,"[0, 0, 1, 1, 1, 1]",1O0,True,0,0,1,1,1,1,,
292,485,2023.0,1.0,642110c6c9a8df7fa3d2a9a7,O,0.0,20221207.0,"[1, 0, 0, 0, 0, 0]",1O0,True,1,0,0,0,0,0,,
293,486,2023.0,1.0,642110c6c9a8df7fa3d2a9af,O,0.0,20221207.0,"[1, 1, 1, 1, 1, 1]",1O0,True,1,1,1,1,1,1,,
294,487,2023.0,1.0,642110c7c9a8df7fa3d2a9b3,O,0.0,20221207.0,"[1, 1, 1, 0, 1, 1]",1O0,True,1,1,1,0,1,1,,
295,488,2023.0,1.0,642110c7c9a8df7fa3d2a9b7,O,0.0,20221207.0,"[0, 1, 0, 0, 1, 1]",1O0,True,0,1,0,0,1,1,,
296,489,2023.0,1.0,642110c7c9a8df7fa3d2a9bb,O,0.0,20221207.0,"[1, 1, 0, 0, 1, 1]",1O0,True,1,1,0,0,1,1,,
297,490,2023.0,1.0,642110c9c9a8df7fa3d2a9cb,O,0.0,20221207.0,"[1, 1, 0, 0, 1, 1]",1O0,True,1,1,0,0,1,1,,
298,493,2023.0,1.0,6459950694c9f2071335ecf5,O,0.0,20221207.0,"[1, 1, 1, 1, 1, 1]",1O0,True,1,1,1,1,1,1,,
299,494,2023.0,1.0,6459950694c9f2071335ecfd,O,0.0,20221207.0,"[0, 1, 0, 0, 1, 1]",1O0,True,0,1,0,0,1,1,,
300,495,2023.0,1.0,6459950794c9f2071335ed01,O,0.0,20221207.0,"[0, 1, 0, 0, 1, 1]",1O0,True,0,1,0,0,1,1,,
301,496,2023.0,1.0,6459950794c9f2071335ed05,O,0.0,20221207.0,"[1, 0, 1, 0, 1, 1]",1O0,True,1,0,1,0,1,1,,
302,497,2023.0,1.0,6459950794c9f2071335ed09,O,0.0,20221207.0,"[1, 1, 0, 0, 1, 0]",1O0,True,1,1,0,0,1,0,,
303,498,2023.0,1.0,6459950894c9f2071335ed0d,O,0.0,20221207.0,"[1, 1, 1, 0, 1, 1]",1O0,True,1,1,1,0,1,1,,
304,499,2023.0,1.0,6459950894c9f2071335ed11,O,0.0,20221207.0,"[1, 1, 1, 1, 1, 1]",1O0,True,1,1,1,1,1,1,,
305,500,2023.0,1.0,6459950894c9f2071335ed15,O,0.0,20221207.0,"[1, 1, 1, 1, 1, 0]",1O0,True,1,1,1,1,1,0,,
306,501,2023.0,1.0,6459950994c9f2071335ed19,O,0.0,20221207.0,"[0, 0, 0, 1, 1, 1]",1O0,True,0,0,0,1,1,1,,
307,502,2023.0,1.0,6459950994c9f2071335ed1d,O,0.0,20221207.0,"[1, 1, 0, 1, 1, 1]",1O0,True,1,1,0,1,1,1,,
308,503,2023.0,1.0,6459950994c9f2071335ed21,O,0.0,20221207.0,"[0, 0, 0, 0, 1, 0]",1O0,True,0,0,0,0,1,0,,
309,504,2023.0,1.0,6459950a94c9f2071335ed25,O,0.0,20221207.0,"[1, 0, 0, 1, 1, 1]",1O0,True,1,0,0,1,1,1,,
310,505,2023.0,1.0,6459950a94c9f2071335ed29,O,0.0,20221207.0,"[1, 1, 0, 1, 1, 0]",1O0,True,1,1,0,1,1,0,,
311,507,2023.0,1.0,6459950a94c9f2071335ed31,O,0.0,20221207.0,"[1, 1, 1, 0, 1, 1]",1O0,True,1,1,1,0,1,1,,
312,510,2023.0,1.0,6459950b94c9f2071335ed3d,O,0.0,20221207.0,"[1, 0, 1, 0, 1, 1]",1O0,True,1,0,1,0,1,1,,
313,511,2023.0,1.0,6459950c94c9f2071335ed41,O,0.0,20221207.0,"[0, 0, 0, 0, 0, 0]",1O0,True,0,0,0,0,0,0,,
314,512,2023.0,1.0,6459950c94c9f2071335ed45,O,0.0,20221207.0,"[1, 0, 0, 1, 1, 1]",1O0,True,1,0,0,1,1,1,,
315,514,2023.0,1.0,6459950d94c9f2071335ed4d,O,0.0,20221207.0,"[1, 1, 1, 1, 1, 1]",1O0,True,1,1,1,1,1,1,,
316,515,2023.0,1.0,6459950d94c9f2071335ed55,O,0.0,20221207.0,"[1, 0, 1, 1, 1, 1]",1O0,True,1,0,1,1,1,1,,
317,516,2023.0,1.0,6459950e94c9f2071335ed59,O,0.0,20221207.0,"[1, 1, 0, 0, 1, 1]",1O0,True,1,1,0,0,1,1,,
318,517,2023.0,1.0,6459950e94c9f2071335ed5d,O,0.0,20221207.0,"[0, 0, 0, 0, 1, 0]",1O0,True,0,0,0,0,1,0,,
319,518,2023.0,1.0,6459950e94c9f2071335ed61,O,0.0,20221207.0,"[0, 0, 1, 1, 1, 1]",1O0,True,0,0,1,1,1,1,,
320,519,2023.0,1.0,6459950f94c9f2071335ed65,O,0.0,20221207.0,"[1, 1, 0, 0, 1, 0]",1O0,True,1,1,0,0,1,0,,
321,520,2023.0,1.0,6459950f94c9f2071335ed69,O,0.0,20221207.0,"[1, 1, 0, 1, 1, 0]",1O0,True,1,1,0,1,1,0,,
322,521,2023.0,1.0,6459950f94c9f2071335ed6d,O,0.0,20221207.0,"[0, 0, 0, 0, 1, 0]",1O0,True,0,0,0,0,1,0,,
323,523,2023.0,1.0,6459951094c9f2071335ed75,O,0.0,20221207.0,"[1, 1, 1, 1, 1, 1]",1O0,True,1,1,1,1,1,1,,
324,525,2023.0,1.0,6459951194c9f2071335ed81,O,0.0,20221207.0,"[0, 0, 0, 0, 0, 0]",1O0,True,0,0,0,0,0,0,,
325,526,2023.0,1.0,6459951194c9f2071335ed85,O,0.0,20221207.0,"[1, 1, 0, 1, 1, 1]",1O0,True,1,1,0,1,1,1,,
326,527,2023.0,1.0,6459951294c9f2071335ed8d,O,0.0,20221207.0,"[1, 0, 0, 0, 1, 1]",1O0,True,1,0,0,0,1,1,,
327,528,2023.0,1.0,6459951294c9f2071335ed91,O,0.0,20221207.0,"[1, 1, 1, 0, 1, 1]",1O0,True,1,1,1,0,1,1,,
328,529,2023.0,1.0,6459951294c9f2071335ed95,O,0.0,20221207.0,"[1, 0, 0, 0, 1, 1]",1O0,True,1,0,0,0,1,1,,
329,530,2023.0,1.0,6459951394c9f2071335ed9d,O,0.0,20221207.0,"[1, 0, 0, 1, 1, 0]",1O0,True,1,0,0,1,1,0,,
330,531,2023.0,1.0,6459951394c9f2071335eda1,O,0.0,20221207.0,"[0, 1, 0, 0, 1, 1]",1O0,True,0,1,0,0,1,1,,
331,532,2023.0,1.0,6459951494c9f2071335eda5,O,0.0,20221207.0,"[1, 1, 1, 0, 1, 1]",1O0,True,1,1,1,0,1,1,,
332,534,2023.0,1.0,6459951494c9f2071335edad,O,0.0,20221207.0,"[1, 1, 1, 1, 1, 1]",1O0,True,1,1,1,1,1,1,,
333,535,2023.0,1.0,6459951594c9f2071335edb1,O,0.0,20221207.0,"[1, 1, 1, 0, 1, 1]",1O0,True,1,1,1,0,1,1,,
334,536,2023.0,1.0,6459951594c9f2071335edb5,O,0.0,20221207.0,"[0, 1, 1, 1, 1, 0]",1O0,True,0,1,1,1,1,0,,
